8.066e+01	0.000e+00
1.367e+02	0.000e+00
2.039e+02	0.000e+00
2.846e+02	0.000e+00
3.814e+02	0.000e+00
4.975e+02	0.000e+00
6.369e+02	0.000e+00
8.042e+02	0.000e+00
1.005e+03	0.000e+00
1.237e+03	0.000e+00
1.482e+03	0.000e+00
1.741e+03	0.000e+00
1.993e+03	0.000e+00
2.274e+03	0.000e+00
2.574e+03	7.900e-05
2.888e+03	4.541e-02
3.221e+03	1.309e-01
3.570e+03	2.179e-01
3.940e+03	3.410e-01
4.327e+03	4.480e-01
4.737e+03	5.792e-01
5.166e+03	7.394e-01
5.624e+03	8.579e-01
6.108e+03	1.020e+00
6.580e+03	1.174e+00
7.111e+03	1.314e+00
7.683e+03	1.469e+00
8.286e+03	1.600e+00
8.930e+03	1.790e+00
9.611e+03	1.922e+00
1.034e+04	2.061e+00
1.111e+04	2.253e+00
1.194e+04	2.391e+00
1.283e+04	2.577e+00
1.380e+04	2.703e+00
1.484e+04	2.881e+00
1.589e+04	2.970e+00
1.713e+04	3.139e+00
1.851e+04	3.251e+00
2.006e+04	3.420e+00
2.181e+04	3.502e+00
2.382e+04	3.625e+00
2.613e+04	3.748e+00
2.879e+04	3.872e+00
3.184e+04	3.995e+00
3.544e+04	4.129e+00
3.976e+04	4.272e+00
4.495e+04	0.000e+00
5.117e+04	0.000e+00
5.864e+04	0.000e+00
6.760e+04	0.000e+00
7.703e+04	0.000e+00
8.461e+04	0.000e+00
8.994e+04	0.000e+00
9.395e+04	0.000e+00
9.729e+04	0.000e+00
1.004e+05	0.000e+00
1.033e+05	0.000e+00
1.060e+05	0.000e+00
1.084e+05	0.000e+00
1.104e+05	0.000e+00
1.121e+05	0.000e+00
1.134e+05	0.000e+00
1.144e+05	0.000e+00
1.154e+05	0.000e+00
1.163e+05	0.000e+00
1.171e+05	0.000e+00
1.180e+05	0.000e+00
1.188e+05	0.000e+00
1.196e+05	0.000e+00
1.204e+05	0.000e+00
1.212e+05	0.000e+00
1.219e+05	0.000e+00
1.227e+05	0.000e+00
1.235e+05	0.000e+00
1.242e+05	0.000e+00
1.250e+05	0.000e+00
1.257e+05	0.000e+00
1.265e+05	0.000e+00
1.272e+05	0.000e+00
1.280e+05	0.000e+00
1.287e+05	0.000e+00
1.295e+05	0.000e+00
1.302e+05	0.000e+00
1.309e+05	0.000e+00
1.316e+05	0.000e+00
1.321e+05	0.000e+00
1.327e+05	0.000e+00
1.334e+05	0.000e+00
1.341e+05	0.000e+00
1.349e+05	0.000e+00
1.356e+05	0.000e+00
1.363e+05	0.000e+00
1.371e+05	0.000e+00
1.378e+05	0.000e+00
1.385e+05	0.000e+00
1.392e+05	0.000e+00
1.399e+05	0.000e+00
1.407e+05	0.000e+00
1.414e+05	0.000e+00
1.421e+05	0.000e+00
1.429e+05	0.000e+00
1.434e+05	0.000e+00
1.439e+05	0.000e+00
1.446e+05	0.000e+00
1.453e+05	0.000e+00
1.460e+05	0.000e+00
1.467e+05	0.000e+00
1.474e+05	0.000e+00
1.479e+05	0.000e+00
1.485e+05	0.000e+00
1.491e+05	0.000e+00
1.498e+05	0.000e+00
1.505e+05	0.000e+00
1.512e+05	0.000e+00
1.519e+05	0.000e+00
1.526e+05	0.000e+00
1.533e+05	0.000e+00
1.540e+05	0.000e+00
1.547e+05	0.000e+00
1.553e+05	0.000e+00
1.559e+05	0.000e+00
1.566e+05	0.000e+00
1.573e+05	0.000e+00
1.579e+05	0.000e+00
1.584e+05	0.000e+00
1.591e+05	0.000e+00
1.596e+05	0.000e+00
1.602e+05	0.000e+00
1.607e+05	0.000e+00
1.613e+05	0.000e+00
1.618e+05	0.000e+00
1.623e+05	0.000e+00
1.629e+05	0.000e+00
1.633e+05	0.000e+00
1.637e+05	0.000e+00
1.641e+05	0.000e+00
1.646e+05	0.000e+00
1.651e+05	0.000e+00
1.655e+05	0.000e+00
1.660e+05	0.000e+00
1.665e+05	0.000e+00
1.670e+05	0.000e+00
1.674e+05	0.000e+00
1.678e+05	0.000e+00
1.683e+05	0.000e+00
1.687e+05	0.000e+00
1.691e+05	0.000e+00
1.695e+05	0.000e+00
1.699e+05	0.000e+00
1.703e+05	0.000e+00
1.708e+05	0.000e+00
1.711e+05	0.000e+00
1.715e+05	0.000e+00
1.718e+05	0.000e+00
1.723e+05	0.000e+00
1.727e+05	0.000e+00
1.731e+05	0.000e+00
1.735e+05	0.000e+00
1.740e+05	0.000e+00
1.742e+05	0.000e+00
1.746e+05	0.000e+00
1.749e+05	0.000e+00
1.754e+05	0.000e+00
1.758e+05	0.000e+00
1.762e+05	0.000e+00
1.767e+05	0.000e+00
1.770e+05	0.000e+00
1.774e+05	0.000e+00
1.778e+05	0.000e+00
1.782e+05	0.000e+00
1.786e+05	0.000e+00
1.790e+05	0.000e+00
1.793e+05	0.000e+00
1.796e+05	0.000e+00
1.800e+05	0.000e+00
1.803e+05	0.000e+00
1.807e+05	0.000e+00
1.811e+05	0.000e+00
1.815e+05	0.000e+00
1.818e+05	0.000e+00
1.822e+05	0.000e+00
1.826e+05	0.000e+00
1.829e+05	0.000e+00
1.833e+05	0.000e+00
1.836e+05	0.000e+00
1.840e+05	0.000e+00
1.843e+05	0.000e+00
1.847e+05	0.000e+00
1.851e+05	0.000e+00
1.854e+05	0.000e+00
1.858e+05	0.000e+00
1.861e+05	0.000e+00
1.864e+05	0.000e+00
1.868e+05	0.000e+00
1.872e+05	0.000e+00
1.875e+05	0.000e+00
1.879e+05	0.000e+00
1.883e+05	0.000e+00
1.886e+05	0.000e+00
1.890e+05	0.000e+00
1.894e+05	0.000e+00
1.897e+05	0.000e+00
1.901e+05	0.000e+00
1.905e+05	0.000e+00
1.908e+05	0.000e+00
1.912e+05	0.000e+00
1.916e+05	0.000e+00
1.920e+05	0.000e+00
1.924e+05	0.000e+00
1.927e+05	0.000e+00
1.931e+05	0.000e+00
1.935e+05	0.000e+00
1.939e+05	0.000e+00
1.943e+05	0.000e+00
1.947e+05	0.000e+00
1.951e+05	0.000e+00
1.955e+05	0.000e+00
1.959e+05	0.000e+00
1.963e+05	0.000e+00
1.967e+05	0.000e+00
1.971e+05	0.000e+00
1.976e+05	0.000e+00
1.980e+05	0.000e+00
1.986e+05	0.000e+00
1.990e+05	0.000e+00
1.995e+05	0.000e+00
2.001e+05	0.000e+00
2.005e+05	0.000e+00
2.011e+05	0.000e+00
2.017e+05	0.000e+00
2.024e+05	0.000e+00
2.030e+05	0.000e+00
2.037e+05	0.000e+00
2.045e+05	0.000e+00
2.052e+05	0.000e+00
2.061e+05	0.000e+00
2.071e+05	0.000e+00
2.080e+05	0.000e+00
2.092e+05	0.000e+00
2.103e+05	0.000e+00
2.117e+05	0.000e+00
2.133e+05	0.000e+00
2.152e+05	0.000e+00
2.174e+05	0.000e+00
2.200e+05	0.000e+00
2.232e+05	0.000e+00
2.270e+05	0.000e+00
2.315e+05	0.000e+00
2.370e+05	0.000e+00
2.436e+05	0.000e+00
2.515e+05	0.000e+00
2.570e+05	0.000e+00
2.619e+05	1.853e-01
2.670e+05	5.103e-01
2.721e+05	8.836e-01
2.772e+05	1.279e+00
2.822e+05	1.668e+00
2.873e+05	2.006e+00
2.924e+05	2.381e+00
2.978e+05	2.703e+00
3.033e+05	2.970e+00
3.091e+05	3.251e+00
3.155e+05	3.461e+00
3.223e+05	3.543e+00
3.304e+05	3.543e+00
3.401e+05	3.543e+00
3.518e+05	3.584e+00
3.658e+05	3.625e+00
3.826e+05	3.748e+00
4.028e+05	3.953e+00
4.266e+05	4.227e+00
4.501e+05	4.393e+00
4.748e+05	4.431e+00
5.012e+05	4.393e+00
5.288e+05	4.393e+00
5.569e+05	4.393e+00
5.850e+05	4.393e+00
6.132e+05	4.393e+00
6.415e+05	4.393e+00
6.697e+05	4.393e+00
6.980e+05	4.393e+00
7.262e+05	4.393e+00
7.544e+05	4.393e+00
7.827e+05	4.393e+00
8.109e+05	4.393e+00
8.391e+05	4.393e+00
8.673e+05	4.393e+00
8.955e+05	4.393e+00
9.237e+05	4.393e+00
9.519e+05	4.393e+00
9.801e+05	4.393e+00
1.008e+06	4.393e+00
1.036e+06	4.393e+00
1.065e+06	4.393e+00
1.093e+06	4.355e+00
1.121e+06	4.355e+00
1.149e+06	4.355e+00
1.182e+06	4.355e+00
1.223e+06	4.355e+00
1.271e+06	4.355e+00
1.330e+06	4.355e+00
1.400e+06	4.355e+00
1.473e+06	4.355e+00
1.561e+06	4.355e+00
1.667e+06	4.314e+00
1.794e+06	4.314e+00
1.947e+06	4.314e+00
2.130e+06	4.314e+00
2.349e+06	4.272e+00
2.613e+06	4.272e+00
2.913e+06	4.227e+00
3.213e+06	4.204e+00
3.513e+06	4.181e+00
3.813e+06	4.155e+00
4.113e+06	4.103e+00
4.413e+06	4.077e+00
4.713e+06	4.077e+00
5.013e+06	4.025e+00
5.313e+06	3.995e+00
5.613e+06	3.995e+00
5.913e+06	3.953e+00
6.213e+06	3.953e+00
6.513e+06	3.912e+00
6.813e+06	3.912e+00
7.113e+06	3.912e+00
7.413e+06	3.890e+00
7.713e+06	3.890e+00
8.013e+06	3.890e+00
8.313e+06	3.890e+00
8.613e+06	3.829e+00
8.913e+06	3.829e+00
9.213e+06	3.829e+00
9.513e+06	3.829e+00
9.813e+06	3.808e+00
1.011e+07	3.808e+00
1.041e+07	3.808e+00
1.071e+07	3.808e+00
1.101e+07	3.778e+00
1.131e+07	3.778e+00
1.161e+07	3.778e+00
1.191e+07	3.778e+00
1.221e+07	3.748e+00
1.251e+07	3.748e+00
1.281e+07	3.748e+00
1.311e+07	3.748e+00
1.341e+07	3.748e+00
1.371e+07	3.748e+00
1.401e+07	3.695e+00
1.431e+07	3.695e+00
1.461e+07	3.695e+00
1.491e+07	3.695e+00
1.521e+07	3.695e+00
1.551e+07	3.666e+00
1.581e+07	3.666e+00
1.611e+07	3.666e+00
1.641e+07	3.666e+00
1.671e+07	3.666e+00
1.701e+07	3.625e+00
1.731e+07	3.625e+00
1.761e+07	3.625e+00
1.791e+07	3.625e+00
1.821e+07	3.625e+00
1.851e+07	3.584e+00
1.881e+07	3.584e+00
1.911e+07	3.584e+00
1.941e+07	3.584e+00
1.971e+07	3.543e+00
2.001e+07	3.543e+00
2.031e+07	3.543e+00
2.061e+07	3.543e+00
2.091e+07	3.543e+00
2.121e+07	3.502e+00
2.151e+07	3.502e+00
2.181e+07	3.502e+00
2.211e+07	3.461e+00
2.241e+07	3.461e+00
2.271e+07	3.461e+00
2.301e+07	3.461e+00
2.331e+07	3.461e+00
2.361e+07	3.392e+00
2.391e+07	3.392e+00
2.421e+07	3.392e+00
2.451e+07	3.364e+00
2.481e+07	3.364e+00
2.511e+07	3.307e+00
2.541e+07	3.307e+00
2.571e+07	3.251e+00
2.601e+07	3.251e+00
2.631e+07	3.195e+00
2.661e+07	3.139e+00
2.691e+07	3.026e+00
2.721e+07	2.926e+00
2.751e+07	2.926e+00
2.781e+07	2.881e+00
2.811e+07	2.859e+00
2.841e+07	2.837e+00
2.871e+07	2.814e+00
2.901e+07	2.792e+00
2.931e+07	2.792e+00
2.961e+07	2.748e+00
2.991e+07	2.748e+00
3.021e+07	2.703e+00
3.051e+07	2.703e+00
3.081e+07	2.703e+00
3.111e+07	2.658e+00
3.141e+07	2.658e+00
3.171e+07	2.636e+00
3.201e+07	2.636e+00
3.231e+07	2.614e+00
3.261e+07	2.595e+00
3.291e+07	2.595e+00
3.321e+07	2.539e+00
3.351e+07	2.539e+00
3.381e+07	2.521e+00
3.411e+07	2.521e+00
3.441e+07	2.456e+00
3.471e+07	2.456e+00
3.501e+07	2.437e+00
3.531e+07	2.437e+00
3.561e+07	2.381e+00
3.591e+07	2.381e+00
3.621e+07	2.344e+00
3.651e+07	2.344e+00
3.681e+07	2.308e+00
3.711e+07	2.308e+00
3.741e+07	2.276e+00
3.771e+07	2.276e+00
3.801e+07	2.276e+00
3.831e+07	2.221e+00
3.861e+07	2.221e+00
3.891e+07	2.221e+00
3.921e+07	2.189e+00
3.951e+07	2.189e+00
3.981e+07	2.189e+00
4.011e+07	2.189e+00
4.041e+07	2.221e+00
4.071e+07	2.276e+00
4.101e+07	2.344e+00
4.131e+07	2.521e+00
4.161e+07	2.837e+00
4.191e+07	3.195e+00
4.206e+07	0.000e+00
4.213e+07	0.000e+00
